dayofyear,pr
2005-04-22,0.12038471
2005-04-23,0.007232539
2005-04-24,0.0026284768
2005-04-25,0.010117956
2005-04-26,0.26469612
2005-04-27,0.7127441
2005-04-28,0.22687118
2005-04-29,0.018531773
2005-04-30,0.011396402
2005-05-01,0.12588571
2005-05-02,0.0076218015
2005-05-03,0.013290064
2005-05-04,0.020132538
2005-05-05,0.06641409
2005-05-06,0.011202182
2005-05-07,0.0021346912
2005-05-08,0.0065423287
2005-05-09,0.009902514
2005-05-10,0.13663475
2005-05-11,0.12689073
2005-05-12,0.31876615
2005-05-13,0.021102495
2005-05-14,0.09659654
2005-05-15,0.111160256
2005-05-16,0.77368253
2005-05-17,0.34916794
2005-05-18,0.030643163
2005-05-19,0.10277071
2005-05-20,0.014378104
2005-05-21,0.049259488
2005-05-22,0.13547403
2005-05-23,0.019699505
2005-05-24,0.084435254
2005-05-25,0.14957409
2005-05-26,0.04045383
2005-05-27,0.098788165
2005-05-28,0.46574673
2005-05-29,0.134009
2005-05-30,0.19892679
2005-05-31,0.009939439
2005-06-01,0.0043683043
2005-06-02,0.10324104
2005-06-03,0.004395491
2005-06-04,0.27992654
2005-06-05,0.55466044
2005-06-06,0.0026695437
2005-06-07,0.016428798
2005-06-08,0.06929917
2005-06-09,0.028372312
2005-06-10,0.0058860653
2005-06-11,0.2452316
2005-06-12,0.036446426
2005-06-13,0.14341538
2005-06-14,0.065210834
2005-06-15,0.031538345
2005-06-16,0.04965825
2005-06-17,0.027337896
2005-06-18,0.47554153
2005-06-19,0.01809993
2005-06-20,0.06294315
2005-06-21,0.020281551
2005-06-22,0.0073878514
2005-06-23,0.034417417
2005-06-24,0.024914764
2005-06-25,0.018680554
2005-06-26,0.018871129
2005-06-27,0.017248482
2005-06-28,0.048832774
2005-06-29,0.05693031
2005-06-30,0.022070996
2005-07-01,0.04128267
2005-07-02,1.1933764
2005-07-03,0.007087603
2005-07-04,0.03248161
2005-07-05,0.01184462
2005-07-06,0.029407857
2005-07-07,0.010570678
2005-07-08,0.021510389
2005-07-09,0.06936823
2005-07-10,0.021646513
2005-07-11,0.0321473
2005-07-12,0.046466775
2005-07-13,0.02075426
2005-07-14,0.042108774
2005-07-15,0.02271995
2005-07-16,0.70009685
2005-07-17,0.8955976
2005-07-18,0.60317767
2005-07-19,0.1446713
2005-07-20,0.05451996
2005-07-21,0.0055434178
2005-07-22,0.06025502
2005-07-23,0.02940598
2005-07-24,0.017763223
2005-07-25,0.30674237
2005-07-26,0.04237811
2005-07-27,0.22846197
2005-07-28,0.008946995
2005-07-29,5.3607197
2005-07-30,1.8076442
2005-07-31,0.038471326
2005-08-01,0.43203273
2005-08-02,0.01276307
2005-08-03,0.021899335
2005-08-04,0.088686734
2005-08-05,1.8998458
2005-08-06,1.023058
2005-08-07,0.11816834
2005-08-08,0.6626213
2005-08-09,0.39156947
2005-08-10,1.3298688
2005-08-11,2.0604167
2005-08-12,0.26278073
2005-08-13,0.874934
2005-08-14,0.2571758
2005-08-15,0.11182809
2005-08-16,0.07261515
2005-08-17,0.00455965
2005-08-18,0.009580507
2005-08-19,0.015867602
2005-08-20,0.017291976
2005-08-21,0.22087952
2005-08-22,0.4785306
2005-08-23,0.18618228
2005-08-24,0.21263734
2005-08-25,0.8524829
2005-08-26,0.4932156
2005-08-27,0.00041551102
2005-08-28,0.1742043
2005-08-29,0.37413836
2005-08-30,0.16372544
2005-08-31,0.046801284
2005-09-01,0.35146534
2005-09-02,0.0077273045
2005-09-03,0.048547663
2005-09-04,0.048963588
2005-09-05,0.088791735
2005-09-06,0.44606757
2005-09-07,0.2594216
2005-09-08,0.14536475
2005-09-09,0.02838517
2005-09-10,0.081887804
2005-09-11,0.02804638
2005-09-12,0.021275789
2005-09-13,0.0060016583
2005-09-14,0.81416416
2005-09-15,0.11944344
2005-09-16,0.5660575
2005-09-17,0.3499444
2005-09-18,0.16526327
2005-09-19,0.007961503
2005-09-20,0.012619511
2005-09-21,0.007434616
2005-09-22,0.019174887
2005-09-23,0.5958693
2005-09-24,0.15463705
2005-09-25,1.9093468
2005-09-26,0.037770927
2005-09-27,2.499157
2005-09-28,6.1936874
2005-09-29,3.6343434
2005-09-30,0.564351
2005-10-01,0.7287621
2005-10-02,0.020593699
2005-10-03,0.16266695
2005-10-04,0.2024604
2005-10-05,0.2705139
2005-10-06,0.023986345
2005-10-07,0.11417456
2005-10-08,0.014569485
2005-10-09,0.20223239
2005-10-10,0.026598979
2005-10-11,0.20458904
2005-10-12,0.020706031
2005-10-13,0.17503043
2005-10-14,0.024063522
2005-10-15,0.008825412
2005-10-16,0.02193363
2005-10-17,0.14626916
2005-10-18,3.7602353
2005-10-19,0.3736188
2005-10-20,0.014880843
2005-10-21,0.0017599195
2005-10-22,0.0028016283
2005-10-23,0.036953118
2005-10-24,0.07495999
2005-10-25,0.04767669
2005-10-26,0.6977923
2005-10-27,0.6247161
2005-10-28,0.030452209
2005-10-29,0.023786662
2005-10-30,0.26211897
2005-10-31,0.043041505
2005-11-01,0.0315882
2005-11-02,2.8673356
2005-11-03,1.1663086
2005-11-04,1.8089185
2005-11-05,1.3972105
2005-11-06,0.50668037
2005-11-07,0.9423835
2005-11-08,0.34383553
2005-11-09,0.033472873
2005-11-10,0.101896696
2005-11-11,0.09372499
2005-11-12,1.5757698
2005-11-13,1.7431332
2005-11-14,0.28577545
2005-11-15,1.0669332
2005-11-16,0.66864026
2005-11-17,0.019851185
2005-11-18,0.006712973
2005-11-19,6.71047
2005-11-20,14.678324
2005-11-21,5.865284
2005-11-22,4.9684753
2005-11-23,1.1585804
2005-11-24,0.8249068
2005-11-25,0.019080414
2005-11-26,0.03162113
2005-11-27,1.8478216
2005-11-28,0.002749178
2005-11-29,0.66159153
2005-11-30,0.42141297
2005-12-01,1.0820752
2005-12-02,4.1219215
2005-12-03,5.8426976
2005-12-04,50.84121
2005-12-05,2.9066684
2005-12-06,1.8188494
2005-12-07,1.642757e-24
2005-12-08,0.0010707509
2005-12-09,0.01210046
2005-12-10,0.015203628
2005-12-11,0.00030128038
2005-12-12,0.0023993864
2005-12-13,0.030425172
2005-12-14,2.392202
2005-12-15,1.202628
2005-12-16,0.24737164
2005-12-17,0.16226135
2005-12-18,0.0048813126
2005-12-19,0.01453103
2005-12-20,0.0012450629
2005-12-21,0.0046477327
2005-12-22,0.0025154187
2005-12-23,0.00049697567
2005-12-24,0.0009797828
2005-12-25,0.0073351534
2005-12-26,0.005570603
2005-12-27,0.032019347
2005-12-28,0.10997505
2005-12-29,0.5733614
2005-12-30,8.0621
2005-12-31,6.520013
2006-01-01,0.022054913
2006-01-02,0.14449449
2006-01-03,0.0055330805
2006-01-04,0.006663646
2006-01-05,0.032344796
2006-01-06,0.034478076
2006-01-07,0.17313224
2006-01-08,0.030396264
2006-01-09,0.0051267548
2006-01-10,9.854574e-05
2006-01-11,0.0023787692
2006-01-12,8.5996373e-07
2006-01-13,0.00756341
2006-01-14,0.00034647592
2006-01-15,0.011409916
2006-01-16,0.024408381
2006-01-17,0.1279808
2006-01-18,0.19137827
2006-01-19,0.18460612
2006-01-20,0.0077668685
2006-01-21,0.0055322945
2006-01-22,0.7875464
2006-01-23,0.0039241887
2006-01-24,0.006460552
2006-01-25,0.00764991
2006-01-26,0.14754005
2006-01-27,0.1230156
2006-01-28,0.04986437
2006-01-29,2.2263052
2006-01-30,0.15399271
2006-01-31,3.2657201
2006-02-01,0.35360292
2006-02-02,1.9715198
2006-02-03,3.127518
2006-02-04,7.896128e-07
2006-02-05,0.0065465933
2006-02-06,0.003999372
2006-02-07,0.04647589
2006-02-08,0.055491522
2006-02-09,0.0006403234
2006-02-10,0.08139773
2006-02-11,0.019919297
2006-02-12,7.7683646e-05
2006-02-13,1.6521163e-24
2006-02-14,0.001369612
2006-02-15,2.1221077
2006-02-16,0.34240285
2006-02-17,0.014687388
2006-02-18,1.5310359
2006-02-19,0.80119973
2006-02-20,0.01403452
2006-02-21,0.0040631546
2006-02-22,0.12460462
2006-02-23,0.00018345968
2006-02-24,3.4946478e-20
2006-02-25,3.0448422
2006-02-26,1.7904712
2006-02-27,0.22567992
2006-02-28,0.014012974
2006-03-01,0.0044451575
2006-03-02,0.60800624
2006-03-03,0.9511337
2006-03-04,1.647937e-24
2006-03-05,0.28841624
2006-03-06,0.46281052
2006-03-07,0.009343458
2006-03-08,0.0023235327
2006-03-09,0.35686186
2006-03-10,0.02376926
2006-03-11,0.44271138
2006-03-12,0.05581606
2006-03-13,1.2796741e-05
2006-03-14,0.009635974
2006-03-15,0.5048445
2006-03-16,0.0059388857
2006-03-17,0.043503113
2006-03-18,0.007449033
2006-03-19,0.01666505
2006-03-20,0.0056824563
2006-03-21,0.3990378
2006-03-22,0.26268438
2006-03-23,0.081965424
2006-03-24,0.023820885
2006-03-25,0.038812846
2006-03-26,0.05884929
2006-03-27,0.013626869
2006-03-28,0.4408315
2006-03-29,0.0073947813
2006-03-30,1.6095227
2006-03-31,1.5392317
2006-04-01,1.6752888
2006-04-02,1.2324836
2006-04-03,0.09831248
2006-04-04,0.4384536
2006-04-05,1.1600597
2006-04-06,1.200735
2006-04-07,3.6289175
2006-04-08,0.4491275
2006-04-09,0.62093014
2006-04-10,0.022166627
2006-04-11,0.057957485
2006-04-12,0.13529731
2006-04-13,0.06707153
2006-04-14,0.10387544
2006-04-15,0.0017234586
2006-04-16,1.6567929e-24
2006-04-17,0.0017524441
2006-04-18,0.0464706
2006-04-19,0.079359956
2006-04-20,0.15152998
2006-04-21,0.09005768
2006-04-22,0.027155157
2006-04-23,0.022739395
2006-04-24,0.0568098
2006-04-25,0.02092009
2006-04-26,0.0072950134
2006-04-27,0.0010028688
2006-04-28,0.08200951
2006-04-29,0.008377272
2006-04-30,6.744775
2006-05-01,1.2784613
2006-05-02,0.346135
2006-05-03,3.074486
2006-05-04,0.44350457
2006-05-05,0.009752714
2006-05-06,2.054759
2006-05-07,2.1460059
2006-05-08,3.2784426
2006-05-09,10.180492
2006-05-10,0.055428628
2006-05-11,0.010803202
2006-05-12,0.016240733
2006-05-13,0.009591551
2006-05-14,0.058743272
2006-05-15,0.0048707495
2006-05-16,0.010350188
2006-05-17,0.024572263
2006-05-18,0.6344677
2006-05-19,0.009924533
2006-05-20,0.038485352
2006-05-21,0.019652354
2006-05-22,0.03375834
2006-05-23,0.018542487
2006-05-24,1.7196759
2006-05-25,0.019527549
2006-05-26,0.006650069
2006-05-27,0.048703365
2006-05-28,0.025421914
2006-05-29,0.019951371
2006-05-30,1.7290123e-06
2006-05-31,0.0030750246
2006-06-01,0.04760771
2006-06-02,0.06615031
2006-06-03,0.0097461715
2006-06-04,0.70688826
2006-06-05,0.060342565
2006-06-06,0.035307284
2006-06-07,0.014576112
2006-06-08,0.0138163855
2006-06-09,0.012897794
2006-06-10,0.06522037
2006-06-11,0.07113063
2006-06-12,0.013212336
2006-06-13,0.005780216
2006-06-14,0.009939501
2006-06-15,0.07838529
2006-06-16,0.6095822
2006-06-17,0.48592022
2006-06-18,0.13741578
2006-06-19,0.83775723
2006-06-20,0.6700672
2006-06-21,0.10752389
2006-06-22,0.43678942
2006-06-23,0.010763275
2006-06-24,0.052751537
2006-06-25,0.09648377
2006-06-26,0.028149934
2006-06-27,0.477442
2006-06-28,0.24321072
2006-06-29,0.4444732
2006-06-30,0.030018592
2006-07-01,0.023066198
2006-07-02,1.0408136
2006-07-03,1.9514602
2006-07-04,0.0056561814
2006-07-05,0.73093736
2006-07-06,1.5758346
2006-07-07,1.9317511
2006-07-08,0.78718543
2006-07-09,2.370271
2006-07-10,0.35348552
2006-07-11,0.027843988
2006-07-12,0.040578417
2006-07-13,0.27497146
2006-07-14,0.40030152
2006-07-15,0.002588081
2006-07-16,0.018079028
2006-07-17,2.5892034
2006-07-18,1.3280847
2006-07-19,0.8677124
2006-07-20,0.3656576
2006-07-21,0.068432584
2006-07-22,0.09709836
2006-07-23,0.022201145
2006-07-24,0.021944772
2006-07-25,0.025774727
2006-07-26,0.023817027
2006-07-27,0.03664768
2006-07-28,0.32501858
2006-07-29,0.02641186
2006-07-30,0.8184931
2006-07-31,0.7502731
2006-08-01,0.26608503
2006-08-02,0.047142886
2006-08-03,0.100406066
2006-08-04,0.32392535
2006-08-05,0.3089214
2006-08-06,0.19653557
2006-08-07,0.7446757
2006-08-08,1.4972892
2006-08-09,0.0034814568
2006-08-10,0.031587094
2006-08-11,0.113172576
2006-08-12,0.13724954
2006-08-13,0.43971425
2006-08-14,1.3693962
2006-08-15,0.1783863
2006-08-16,0.013382882
2006-08-17,0.32642308
2006-08-18,0.28362143
2006-08-19,0.23848145
2006-08-20,0.05155605
2006-08-21,0.23910773
2006-08-22,1.0164456
2006-08-23,2.6994846
2006-08-24,6.574663
2006-08-25,2.3461561
2006-08-26,2.0390992
2006-08-27,0.26342982
2006-08-28,0.6667784
2006-08-29,0.07551458
2006-08-30,0.011553167
2006-08-31,0.09343197
2006-09-01,0.011753684
2006-09-02,0.0059712017
2006-09-03,0.19751899
2006-09-04,0.21373823
2006-09-05,1.1860502
2006-09-06,0.46762052
2006-09-07,0.6486326
2006-09-08,0.41072613
2006-09-09,0.00666681
2006-09-10,0.07375151
2006-09-11,0.01785666
2006-09-12,2.33813
2006-09-13,0.25916559
2006-09-14,0.20031267
2006-09-15,2.6924305
2006-09-16,0.484925
2006-09-17,1.2886419
2006-09-18,0.847534
2006-09-19,0.8562494
2006-09-20,0.15683667
2006-09-21,0.038445294
2006-09-22,0.7115143
2006-09-23,2.1017635
2006-09-24,0.8680052
2006-09-25,2.147343
2006-09-26,1.5356182
2006-09-27,2.3500175
2006-09-28,0.01799967
2006-09-29,0.06645176
2006-09-30,1.4914768
2006-10-01,1.847884
2006-10-02,0.51039183
2006-10-03,0.27085462
2006-10-04,0.6912642
2006-10-05,0.3652513
2006-10-06,0.9986504
2006-10-07,6.190196
2006-10-08,0.2363695
2006-10-09,1.0906925
2006-10-10,1.5372915
2006-10-11,1.1907618
2006-10-12,0.08889776
2006-10-13,1.0384377
2006-10-14,2.367168
2006-10-15,0.7814243
2006-10-16,0.850642
2006-10-17,0.035610043
2006-10-18,0.037444297
2006-10-19,2.4541829
2006-10-20,6.497994
2006-10-21,0.7512364
2006-10-22,0.33032802
2006-10-23,0.53377855
2006-10-24,0.19688402
2006-10-25,0.13810934
2006-10-26,0.10812456
2006-10-27,0.13839747
2006-10-28,0.13010281
2006-10-29,8.637487
2006-10-30,31.167967
2006-10-31,1.6990153
2006-11-01,0.5543993
2006-11-02,0.2830672
2006-11-03,0.21463294
2006-11-04,0.10317375
2006-11-05,0.02207854
2006-11-06,0.022091093
2006-11-07,1.0947652
2006-11-08,4.237888
2006-11-09,0.8084579
2006-11-10,0.008604878
2006-11-11,0.044067416
2006-11-12,2.7885082
2006-11-13,3.8110688
2006-11-14,9.012146
2006-11-15,0.09788272
2006-11-16,3.954348
2006-11-17,8.691889
2006-11-18,20.034279
2006-11-19,17.044436
2006-11-20,0.049783498
2006-11-21,0.048555557
2006-11-22,0.04268789
2006-11-23,2.5216384
2006-11-24,7.946286
2006-11-25,34.88336
2006-11-26,22.884546
2006-11-27,0.48983434
2006-11-28,0.41058397
2006-11-29,0.4021845
2006-11-30,0.054384045
2006-12-01,0.06021569
2006-12-02,0.02235397
2006-12-03,2.6936007
2006-12-04,2.2259152
2006-12-05,1.6462041e-24
2006-12-06,0.025110507
2006-12-07,0.05309113
2006-12-08,5.238667e-20
2006-12-09,4.8837474e-21
2006-12-10,0.045231756
2006-12-11,0.002729452
2006-12-12,0.0027564724
2006-12-13,0.013651183
2006-12-14,0.013857971
2006-12-15,0.036980547
2006-12-16,0.06588882
2006-12-17,0.0012602705
2006-12-18,0.9122055
2006-12-19,0.5135485
2006-12-20,0.00050609617
2006-12-21,1.0827855
2006-12-22,1.6618574
2006-12-23,0.009805474
2006-12-24,4.3070207
2006-12-25,5.925996e-05
2006-12-26,0.024977906
2006-12-27,0.08248802
2006-12-28,0.06819848
2006-12-29,0.0016223693
2006-12-30,0.0015360962
2006-12-31,0.004404688
2007-01-01,0.49883682
2007-01-02,1.26009
2007-01-03,0.6050956
2007-01-04,0.63125193
2007-01-05,0.4467664
2007-01-06,0.79361385
2007-01-07,0.030751837
2007-01-08,0.03925938
2007-01-09,0.0057975776
2007-01-10,0.05223828
2007-01-11,0.006167492
2007-01-12,0.1313467
2007-01-13,0.00095107005
2007-01-14,0.00344112
2007-01-15,0.02279592
2007-01-16,0.16773604
2007-01-17,0.1857404
2007-01-18,0.006634384
2007-01-19,0.013668622
2007-01-20,0.014082952
2007-01-21,1.3250624
2007-01-22,4.6283693
2007-01-23,3.288902
2007-01-24,0.0053792447
2007-01-25,0.001544475
2007-01-26,0.75608724
2007-01-27,1.0825416
2007-01-28,0.2226776
2007-01-29,0.0011554755
2007-01-30,0.007952468
2007-01-31,0.05820905
2007-02-01,0.1420119
2007-02-02,0.15731353
2007-02-03,0.005551297
2007-02-04,0.0070383246
2007-02-05,0.00802888
2007-02-06,0.0024054246
2007-02-07,0.011185203
2007-02-08,0.13962877
2007-02-09,0.0015525487
2007-02-10,0.039255064
2007-02-11,0.0012645193
2007-02-12,1.9531133e-24
2007-02-13,0.009458112
2007-02-14,6.9551594e-23
2007-02-15,0.008585114
2007-02-16,0.005661617
2007-02-17,0.0042931405
2007-02-18,0.011963188
2007-02-19,1.2551587
2007-02-20,0.039447404
2007-02-21,0.9727643
2007-02-22,0.010668222
2007-02-23,0.005608569
2007-02-24,0.027033374
2007-02-25,0.024733284
2007-02-26,0.005627289
2007-02-27,0.02564052
2007-02-28,0.0034459312
2007-03-01,0.030777995
2007-03-02,0.12340595
2007-03-03,0.045223605
2007-03-04,0.002791283
2007-03-05,0.010604607
2007-03-06,0.030160708
2007-03-07,0.0047763376
2007-03-08,0.010778086
2007-03-09,0.5908711
2007-03-10,0.005858634
2007-03-11,0.06224717
2007-03-12,0.7305446
2007-03-13,1.2700614
2007-03-14,0.011198873
2007-03-15,0.03554469
2007-03-16,0.034301735
2007-03-17,0.0028183335
2007-03-18,0.015493421
2007-03-19,0.005331787
2007-03-20,0.005955685
2007-03-21,0.025413811
2007-03-22,0.03779828
2007-03-23,0.00056608237
2007-03-24,0.0035220452
2007-03-25,0.0001853998
2007-03-26,0.87740684
2007-03-27,2.2559302
2007-03-28,0.19815238
2007-03-29,0.3936786
2007-03-30,0.78521264
2007-03-31,0.34495395
2007-04-01,0.8918223
2007-04-02,0.031089177
2007-04-03,0.03421051
2007-04-04,0.008445797
2007-04-05,0.0015699283
2007-04-06,0.0061369394
2007-04-07,0.0059631737
2007-04-08,0.0081753535
2007-04-09,0.01719021
2007-04-10,0.0025615403
2007-04-11,0.008564871
2007-04-12,0.08772725
2007-04-13,0.94831234
2007-04-14,4.1793756
2007-04-15,5.6677065
2007-04-16,2.8490973
2007-04-17,0.3056051
2007-04-18,0.0044250055
2007-04-19,0.008155117
2007-04-20,0.36315152
2007-04-21,3.2566094
2007-04-22,0.15029715
2007-04-23,0.00315866
2007-04-24,0.006194736
2007-04-25,0.010015606
2007-04-26,0.063234165
2007-04-27,0.18395239
2007-04-28,0.038256325
2007-04-29,0.047520936
2007-04-30,0.00876932
2007-05-01,0.0039747474
2007-05-02,0.068189576
2007-05-03,0.19246694
2007-05-04,2.365092
2007-05-05,0.2298361
2007-05-06,0.053279463
2007-05-07,0.08497043
2007-05-08,0.017275846
2007-05-09,0.016284302
2007-05-10,0.011047593
2007-05-11,0.001014749
2007-05-12,0.0017076585
2007-05-13,0.010160983
2007-05-14,0.20660612
2007-05-15,7.529549
2007-05-16,1.9057902
2007-05-17,6.085968
2007-05-18,0.06948991
2007-05-19,0.07293597
2007-05-20,0.03410587
2007-05-21,0.12797906
2007-05-22,0.05568376
2007-05-23,0.33189496
2007-05-24,0.16002823
2007-05-25,1.5797023
2007-05-26,0.4387283
2007-05-27,0.15958893
2007-05-28,0.15381444
2007-05-29,0.092730835
2007-05-30,0.029581359
2007-05-31,0.0049570105
2007-06-01,0.006256268
2007-06-02,0.009315287
2007-06-03,0.015241626
2007-06-04,0.001077501
2007-06-05,0.8963093
2007-06-06,0.046169274
2007-06-07,0.0044123763
2007-06-08,0.0046824887
2007-06-09,0.025468685
2007-06-10,0.16351414
2007-06-11,0.18512996
2007-06-12,0.42386064
2007-06-13,0.9813096
2007-06-14,0.66995007
2007-06-15,0.0012301771
2007-06-16,0.02670105
2007-06-17,0.024085032
2007-06-18,0.012080719
2007-06-19,0.01588695
2007-06-20,0.023434632
2007-06-21,1.4772892
2007-06-22,2.462937
2007-06-23,0.66274834
2007-06-24,0.3163418
2007-06-25,0.25727418
2007-06-26,0.33682087
2007-06-27,0.5081941
2007-06-28,1.0122068
2007-06-29,1.9939783
2007-06-30,0.20085904
2007-07-01,0.14277674
2007-07-02,0.009527531
2007-07-03,0.28110707
2007-07-04,0.7841178
2007-07-05,1.6700884
2007-07-06,0.4704763
2007-07-07,0.046717085
2007-07-08,0.5154013
2007-07-09,0.028221356
2007-07-10,1.1898116
2007-07-11,2.579769
2007-07-12,1.3305161
2007-07-13,0.20021243
2007-07-14,0.44006002
2007-07-15,0.39015624
2007-07-16,2.1746535
2007-07-17,2.9151785
2007-07-18,2.028995
2007-07-19,0.9909523
2007-07-20,0.83217096
2007-07-21,0.037687752
2007-07-22,1.4041867
2007-07-23,1.0789908
2007-07-24,0.7524871
2007-07-25,0.09755837
2007-07-26,0.009512277
2007-07-27,0.19541164
2007-07-28,0.6805018
2007-07-29,1.1179689
2007-07-30,2.4307873
2007-07-31,0.7751452
2007-08-01,0.009965692
2007-08-02,0.0397557
2007-08-03,0.08163763
2007-08-04,0.14639166
2007-08-05,1.244761
2007-08-06,1.896104
2007-08-07,0.9069284
2007-08-08,0.919746
2007-08-09,0.5372726
2007-08-10,0.009601529
2007-08-11,0.4331429
2007-08-12,1.3054215
2007-08-13,0.6477718
2007-08-14,0.64419615
2007-08-15,0.29690623
2007-08-16,1.4812211
2007-08-17,0.77617204
2007-08-18,1.4142766
2007-08-19,2.439381
2007-08-20,0.2303386
2007-08-21,0.5561761
2007-08-22,0.018210527
2007-08-23,0.023340702
2007-08-24,0.07720029
2007-08-25,1.0581121
2007-08-26,0.48843825
2007-08-27,0.25777674
2007-08-28,0.7192895
2007-08-29,0.9181064
2007-08-30,0.3650941
2007-08-31,0.958359
2007-09-01,0.6252964
2007-09-02,0.8355745
2007-09-03,0.16585499
2007-09-04,0.6810877
2007-09-05,0.58767486
2007-09-06,0.21731865
2007-09-07,0.19816305
2007-09-08,0.39935136
2007-09-09,0.6978457
2007-09-10,0.44798788
2007-09-11,0.5022311
2007-09-12,0.12706937
2007-09-13,0.38449892
2007-09-14,0.03153736
2007-09-15,0.048639122
2007-09-16,0.19748586
2007-09-17,0.53155905
2007-09-18,0.34874925
2007-09-19,4.2439547
2007-09-20,2.0854855
2007-09-21,0.41877493
2007-09-22,0.3946327
2007-09-23,0.21669106
2007-09-24,0.93705744
2007-09-25,0.15802316
2007-09-26,1.6868515
2007-09-27,1.1070402
2007-09-28,1.2465508
2007-09-29,0.3717233
2007-09-30,1.7400054
2007-10-01,1.1288203
2007-10-02,0.1537324
2007-10-03,0.0007121118
2007-10-04,0.0009840918
2007-10-05,0.17041013
2007-10-06,0.021020861
2007-10-07,1.9772537
2007-10-08,1.5073026
2007-10-09,1.1304717
2007-10-10,1.0634962
2007-10-11,0.21210036
2007-10-12,0.08060975
2007-10-13,0.9379252
2007-10-14,0.28909177
2007-10-15,0.03287655
2007-10-16,0.0076909615
2007-10-17,0.02089331
2007-10-18,0.005918042
2007-10-19,0.008032179
2007-10-20,0.05967651
2007-10-21,0.010327908
2007-10-22,0.030142846
2007-10-23,0.050754853
2007-10-24,0.003840691
2007-10-25,0.0010839957
2007-10-26,0.015889762
2007-10-27,0.0394111
2007-10-28,0.038408127
2007-10-29,0.07202127
2007-10-30,0.011377919
2007-10-31,0.027479421
2007-11-01,0.09308471
2007-11-02,0.097085975
2007-11-03,0.33297366
2007-11-04,0.027390579
2007-11-05,1.0655789
2007-11-06,0.15494475
2007-11-07,0.50845546
2007-11-08,1.0420629
2007-11-09,0.727871
2007-11-10,0.20982109
2007-11-11,0.17853591
2007-11-12,0.20872794
2007-11-13,2.4730775
2007-11-14,2.5944302
2007-11-15,1.006355
2007-11-16,3.124399
2007-11-17,0.07438441
2007-11-18,0.084238455
2007-11-19,1.0764014
2007-11-20,0.013092153
2007-11-21,0.0006761779
2007-11-22,0.018296704
2007-11-23,0.529577
2007-11-24,4.914488
2007-11-25,29.972374
2007-11-26,1.3826879
2007-11-27,0.5616278
2007-11-28,3.2002945
2007-11-29,3.179103
2007-11-30,0.010032018
2007-12-01,0.013697575
2007-12-02,1.0252897e-06
2007-12-03,0.0033501892
2007-12-04,0.009209561
2007-12-05,0.018785313
2007-12-06,0.04177923
2007-12-07,0.019367266
2007-12-08,0.06589171
2007-12-09,1.2749456
2007-12-10,2.909068
2007-12-11,0.13879892
2007-12-12,0.07915489
2007-12-13,0.31762168
2007-12-14,0.0057406966
2007-12-15,0.0005614047
2007-12-16,0.017028993
2007-12-17,0.0013168401
2007-12-18,0.03643253
2007-12-19,0.011562341
2007-12-20,0.25868803
2007-12-21,0.096939035
2007-12-22,0.017265819
2007-12-23,0.015193835
2007-12-24,0.11641783
2007-12-25,0.009413434
2007-12-26,0.0035772463
2007-12-27,0.024681402
2007-12-28,0.08701989
2007-12-29,0.0052966266
2007-12-30,0.009594248
2007-12-31,0.0073073274
2008-01-01,0.0019571697
2008-01-02,0.20211722
2008-01-03,0.018689694
2008-01-04,0.013937054
2008-01-05,0.018742906
2008-01-06,0.07980102
2008-01-07,0.225568
2008-01-08,0.06923169
2008-01-09,0.7984736
2008-01-10,0.8110138
2008-01-11,0.120605886
2008-01-12,0.032897882
2008-01-13,0.7214579
2008-01-14,0.007187711
2008-01-15,0.002511977
2008-01-16,0.012534211
2008-01-17,2.8356369
2008-01-18,0.001699536
2008-01-19,0.017855205
2008-01-20,0.05909973
2008-01-21,3.4122226
2008-01-22,15.819343
2008-01-23,0.15548177
2008-01-24,0.033983544
2008-01-25,0.6352571
2008-01-26,0.002088828
2008-01-27,0.016154429
2008-01-28,0.1339649
2008-01-29,0.008167887
2008-01-30,0.04530457
2008-01-31,0.054253288
2008-02-01,0.20745423
2008-02-02,0.00891666
2008-02-03,0.14254203
2008-02-04,0.010474675
2008-02-05,0.0047738682
2008-02-06,0.010621958
2008-02-07,0.8488624
2008-02-08,0.16127226
2008-02-09,0.100035675
2008-02-10,1.5718529
2008-02-11,1.6631197
2008-02-12,0.8471836
2008-02-13,0.038939677
2008-02-14,0.018322306
2008-02-15,0.0035989783
2008-02-16,0.0024124333
2008-02-17,0.0465893
2008-02-18,0.030828672
2008-02-19,0.020605186
2008-02-20,0.49902892
2008-02-21,0.002809384
2008-02-22,5.9696165e-05
2008-02-23,0.52460104
2008-02-24,4.0585866
2008-02-25,3.8212001e-19
2008-02-26,0.0137744425
2008-02-27,0.0064374595
2008-02-28,0.0005681133
2008-03-01,0.08018878
2008-03-02,0.011971078
2008-03-03,0.035387725
2008-03-04,0.007633224
2008-03-05,0.04318715
2008-03-06,0.027183479
2008-03-07,0.3576444
2008-03-08,0.018060101
2008-03-09,0.043601885
2008-03-10,0.05518493
2008-03-11,0.0021101371
2008-03-12,0.10034274
2008-03-13,0.00017543341
2008-03-14,0.004972489
2008-03-15,0.0071186773
2008-03-16,0.008049342
2008-03-17,0.012943958
2008-03-18,0.02717098
2008-03-19,0.0254918
2008-03-20,0.013833821
2008-03-21,0.15620196
2008-03-22,5.04794e-07
2008-03-23,0.010949178
2008-03-24,0.0012448991
2008-03-25,0.02082797
